Atividade,CBO,DIT,LOC,Maturidade,Nome,Popularidade,Url,WMC
0,,,,3.0,CS-Notes,124528,https://github.com/CyC2018/CS-Notes,
0,,,,2.0,JavaGuide,100630,https://github.com/Snailclimb/JavaGuide,
0,3.0,1.0,12.0,6.0,java-design-patterns,64905,https://github.com/iluwatar/java-design-patterns,2.0
0,1.0,1.0,26.0,2.0,LeetCodeAnimation,63474,https://github.com/MisterBooo/LeetCodeAnimation,6.0
44,6.0,2.0,26.0,11.0,elasticsearch,54238,https://github.com/elastic/elasticsearch,5.0
89,4.0,1.0,11.0,8.0,spring-boot,54209,https://github.com/spring-projects/spring-boot,2.0
0,,,,2.0,advanced-java,53049,https://github.com/doocs/advanced-java,
0,1.0,1.0,20.0,4.0,interviews,50676,https://github.com/kdn251/interviews,5.0
1,3.0,1.0,33.5,2.0,mall,47715,https://github.com/macrozheng/mall,11.0
215,1.0,1.0,5.0,8.0,RxJava,44396,https://github.com/ReactiveX/RxJava,1.0
32,2.0,1.0,9.0,6.0,guava,40676,https://github.com/google/guava,2.0
0,3.0,1.0,16.0,8.0,okhttp,39671,https://github.com/square/okhttp,3.0
27,3.0,1.0,6.0,10.0,retrofit,37793,https://github.com/square/retrofit,1.0
0,1.0,1.0,26.0,4.0,Java,36154,https://github.com/TheAlgorithms/Java,7.0
29,4.0,1.0,19.0,8.0,dubbo,34899,https://github.com/apache/dubbo,4.0
44,5.0,1.0,25.0,6.0,MPAndroidChart,33020,https://github.com/PhilJay/MPAndroidChart,5.0
0,,,,1.0,GitHub-Chinese-Top-Charts,32171,https://github.com/kon9chunkit/GitHub-Chinese-Top-Charts,
36,4.0,1.0,13.0,7.0,glide,30918,https://github.com/bumptech/glide,3.0
29,4.0,1.0,19.0,4.0,lottie-android,30866,https://github.com/airbnb/lottie-android,5.0
116,2.0,1.0,14.0,4.0,AndroidUtilCode,29050,https://github.com/Blankj/AndroidUtilCode,3.0
116,2.0,1.0,14.0,4.0,AndroidUtilCode,29050,https://github.com/Blankj/AndroidUtilCode,3.0
27,4.0,2.0,31.0,9.0,zxing,27425,https://github.com/zxing/zxing,7.0
0,4.0,1.0,14.0,10.0,netty,26303,https://github.com/netty/netty,3.0
0,1.0,1.0,14.5,3.0,JCSprout,25940,https://github.com/crossoverJie/JCSprout,2.0
0,5.0,1.0,30.0,2.0,ghidra,25835,https://github.com/NationalSecurityAgency/ghidra,6.0
0,1.0,1.0,23.5,0.0,hello-algorithm,25681,https://github.com/geekxh/hello-algorithm,7.0
0,2.0,1.0,8.0,8.0,butterknife,25661,https://github.com/JakeWharton/butterknife,1.0
14,3.0,1.0,18.0,8.0,jadx,25531,https://github.com/skylot/jadx,2.0
49,4.0,1.0,36.5,3.0,proxyee-down,25498,https://github.com/proxyee-down-org/proxyee-down,6.0
0,3.0,1.0,14.0,7.0,tutorials,25309,https://github.com/eugenp/tutorials,3.0
33,3.0,1.0,24.0,2.0,arthas,25138,https://github.com/alibaba/arthas,6.0
0,4.0,1.0,7.0,4.0,spring-boot-examples,25127,https://github.com/ityouknow/spring-boot-examples,2.0
30,4.0,1.0,17.0,5.0,apollo,24157,https://github.com/ctripcorp/apollo,4.0
41,5.0,2.0,20.0,9.0,druid,23554,https://github.com/alibaba/druid,2.0
5,3.0,1.0,10.0,8.0,EventBus,23256,https://github.com/greenrobot/EventBus,2.0
81,2.0,1.0,12.0,9.0,fastjson,23160,https://github.com/alibaba/fastjson,2.0
8,3.0,1.0,8.0,3.0,SmartRefreshLayout,22340,https://github.com/scwang90/SmartRefreshLayout,1.0
191,3.0,1.0,13.0,4.0,BaseRecyclerViewAdapterHelper,21663,https://github.com/CymChad/BaseRecyclerViewAdapterHelper,3.0
79,2.0,1.0,8.0,8.0,Hystrix,21285,https://github.com/Netflix/Hystrix,2.0
13,4.0,1.0,17.0,2.0,jeecg-boot,21198,https://github.com/zhangdaiscott/jeecg-boot,3.0
0,4.0,1.0,7.0,3.0,spring-boot-demo,21089,https://github.com/xkcoding/spring-boot-demo,1.0
0,2.0,1.0,20.0,3.0,vhr,20749,https://github.com/lenve/vhr,7.0
27,4.0,1.0,17.0,8.0,selenium,20419,https://github.com/SeleniumHQ/selenium,3.0
0,5.0,1.0,19.0,9.0,Signal-Android,20155,https://github.com/signalapp/Signal-Android,4.0
0,,,,2.0,toBeTopJavaer,20008,https://github.com/hollischuang/toBeTopJavaer,
124,5.0,1.0,19.0,5.0,dbeaver,19695,https://github.com/dbeaver/dbeaver,4.0
0,3.0,1.0,13.0,2.0,miaosha,19647,https://github.com/qiurunze123/miaosha,3.0
18,1.0,1.0,6.0,6.0,RxAndroid,19357,https://github.com/ReactiveX/RxAndroid,1.0
0,2.0,1.0,7.0,6.0,gson,19344,https://github.com/google/gson,1.0
1,5.0,1.0,16.0,3.0,easyexcel,19268,https://github.com/alibaba/easyexcel,4.0
30,6.0,1.0,25.0,2.0,seata,19023,https://github.com/seata/seata,7.0
0,4.0,1.0,10.0,2.0,SpringAll,18920,https://github.com/wuyouzhuguli/SpringAll,2.0
82,3.0,1.0,23.0,6.0,hutool,18396,https://github.com/dromara/hutool,5.0
68,5.0,1.0,13.0,3.0,halo,18391,https://github.com/halo-dev/halo,3.0
0,4.0,1.0,23.0,9.0,kafka,18355,https://github.com/apache/kafka,5.0
20,4.0,1.0,26.0,8.0,canal,18251,https://github.com/alibaba/canal,6.0
7,4.0,1.0,27.0,8.0,libgdx,18217,https://github.com/libgdx/libgdx,5.0
21,5.0,1.0,18.0,3.0,spring-cloud-alibaba,18076,https://github.com/alibaba/spring-cloud-alibaba,3.0
7,3.5,1.0,12.0,7.0,picasso,17918,https://github.com/square/picasso,3.0
30,3.0,1.0,31.0,5.0,xxl-job,17672,https://github.com/xuxueli/xxl-job,7.0
5,3.0,1.0,14.0,8.0,PhotoView,17590,https://github.com/Baseflow/PhotoView,3.0
8,5.0,1.0,24.0,6.0,ExoPlayer,17451,https://github.com/google/ExoPlayer,5.0
91,4.0,2.0,15.0,10.0,jenkins,17088,https://github.com/jenkinsci/jenkins,3.0
3,2.0,1.0,14.0,2.0,DoraemonKit,17053,https://github.com/didi/DoraemonKit,3.0
36,3.0,1.0,20.0,2.0,nacos,16855,https://github.com/alibaba/nacos,4.0
0,3.0,1.0,28.5,9.0,Android-Universal-Image-Loader,16799,https://github.com/nostra13/Android-Universal-Image-Loader,5.0
43,5.0,1.0,18.0,6.0,fresco,16523,https://github.com/facebook/fresco,4.0
43,4.0,1.0,13.0,5.0,skywalking,16451,https://github.com/apache/skywalking,3.0
97,5.0,1.0,18.0,6.0,bazel,16422,https://github.com/bazelbuild/bazel,4.0
92,5.0,1.0,15.0,7.0,redisson,16032,https://github.com/redisson/redisson,4.0
23,2.0,1.0,14.0,4.0,GSYVideoPlayer,15955,https://github.com/CarGuo/GSYVideoPlayer,4.0
0,3.0,1.0,16.0,4.0,zheng,15894,https://github.com/shuzheng/zheng,5.0
0,5.0,1.0,17.0,6.0,flink,15852,https://github.com/apache/flink,4.0
39,3.0,1.0,27.0,4.0,tinker,15713,https://github.com/Tencent/tinker,6.0
17,3.0,1.0,20.0,2.0,Sentinel,15643,https://github.com/alibaba/Sentinel,4.0
8,3.0,1.0,37.0,3.0,litemall,15603,https://github.com/linlinjava/litemall,10.0
33,2.0,1.0,16.0,8.0,mybatis-3,15301,https://github.com/mybatis/mybatis-3,4.0
0,4.0,1.0,5.0,3.0,SpringCloudLearning,15173,https://github.com/forezp/SpringCloudLearning,1.0
0,4.0,1.0,27.0,8.0,cat,15148,https://github.com/dianping/cat,6.0
6,4.0,1.0,11.0,2.0,eladmin,14936,https://github.com/elunez/eladmin,2.0
32,4.0,1.0,16.0,5.0,graal,14880,https://github.com/oracle/graal,4.0
0,3.0,1.0,26.0,7.0,HikariCP,14772,https://github.com/brettwooldridge/HikariCP,5.0
0,4.0,1.0,13.0,6.0,Android-CleanArchitecture,14768,https://github.com/android10/Android-CleanArchitecture,3.0
0,1.0,1.0,19.0,7.0,java8-tutorial,14531,https://github.com/winterbe/java8-tutorial,2.0
0,2.0,1.0,9.0,8.0,FizzBuzzEnterpriseEdition,14263,https://github.com/EnterpriseQualityCoding/FizzBuzzEnterpriseEdition,2.0
62,5.0,1.0,24.0,8.0,zipkin,14161,https://github.com/openzipkin/zipkin,5.0
0,3.0,1.0,8.0,4.0,springboot-learning-example,14098,https://github.com/JeffLi1993/springboot-learning-example,2.0
0,2.5,1.0,11.5,4.0,lottie-react-native,13968,https://github.com/lottie-react-native/lottie-react-native,3.0
1,3.0,1.0,25.0,4.0,rocketmq,13835,https://github.com/apache/rocketmq,4.0
0,5.0,2.0,12.0,7.0,CircleImageView,13815,https://github.com/hdodenhof/CircleImageView,2.0
43,4.0,1.0,11.0,5.0,shardingsphere,13570,https://github.com/apache/shardingsphere,2.0
10,3.0,1.0,14.0,8.0,disruptor,13562,https://github.com/LMAX-Exchange/disruptor,3.0
0,2.0,1.0,8.0,6.0,Material-Animations,13524,https://github.com/lgvalle/Material-Animations,1.0
98,5.0,1.0,24.0,5.0,NewPipe,13212,https://github.com/TeamNewPipe/NewPipe,6.0
16,2.0,1.0,10.0,4.0,ARouter,12981,https://github.com/alibaba/ARouter,2.0
0,4.0,1.0,7.0,4.0,SpringBoot-Learning,12931,https://github.com/dyc87112/SpringBoot-Learning,1.0
34,3.0,1.0,11.0,3.0,QMUI_Android,12780,https://github.com/Tencent/QMUI_Android,2.0
16,6.0,1.0,36.0,6.0,logger,12718,https://github.com/orhanobut/logger,5.5
0,2.0,1.0,7.0,6.0,Android-PickerView,12631,https://github.com/Bigkoo/Android-PickerView,1.0
6,1.0,1.0,8.0,4.0,Luban,12391,https://github.com/Curzibn/Luban,2.0
8,4.0,1.0,25.0,9.0,greenDAO,12347,https://github.com/greenrobot/greenDAO,4.0
13,3.0,1.0,10.0,6.0,stetho,12186,https://github.com/facebook/stetho,2.0
34,4.0,1.0,13.0,4.0,material-components-android,12130,https://github.com/material-components/material-components-android,3.0
18,2.0,1.0,6.0,6.0,AndroidSwipeLayout,12011,https://github.com/daimajia/AndroidSwipeLayout,1.0
0,7.0,2.0,26.0,7.0,deeplearning4j,11999,https://github.com/eclipse/deeplearning4j,8.0
48,2.0,1.0,12.0,6.0,bytecode-viewer,11956,https://github.com/Konloch/bytecode-viewer,4.0
0,4.0,1.0,22.0,9.0,vert.x,11942,https://github.com/eclipse-vertx/vert.x,4.0
15,5.0,1.0,20.0,3.0,Matisse,11892,https://github.com/zhihu/Matisse,4.5
0,6.0,1.0,27.0,8.0,presto,11822,https://github.com/prestodb/presto,6.0
9,2.0,2.0,5.0,6.0,AndroidViewAnimations,11747,https://github.com/daimajia/AndroidViewAnimations,1.0
127,4.5,1.0,40.0,9.0,elasticsearch-analysis-ik,11739,https://github.com/medcl/elasticsearch-analysis-ik,13.0
158,2.0,1.0,8.0,8.0,mockito,11644,https://github.com/mockito/mockito,2.0
31,2.0,1.0,18.0,10.0,Arduino,11556,https://github.com/arduino/Arduino,4.0
13,4.0,2.0,27.5,9.0,Apktool,11543,https://github.com/iBotPeaches/Apktool,5.0
49,2.0,2.0,8.0,3.0,VirtualXposed,11458,https://github.com/android-hacker/VirtualXposed,1.0
0,4.0,1.0,21.0,6.0,hadoop,11451,https://github.com/apache/hadoop,4.0
14,4.0,1.0,15.0,2.0,AndroidAutoSize,11289,https://github.com/JessYanCoding/AndroidAutoSize,4.0
46,4.0,1.0,18.0,6.0,pinpoint,11275,https://github.com/pinpoint-apm/pinpoint,3.0
10,2.0,1.0,19.0,3.0,VasSonic,11230,https://github.com/Tencent/VasSonic,3.0
18,5.5,1.0,27.0,6.0,tink,11193,https://github.com/google/tink,5.0
0,3.0,1.0,13.0,8.0,SlidingMenu,11187,https://github.com/jfeinstein10/SlidingMenu,3.0
0,4.0,1.0,11.0,9.0,androidannotations,11118,https://github.com/androidannotations/androidannotations,3.0
0,3.0,1.0,9.0,8.0,realm-java,11109,https://github.com/realm/realm-java,1.0
0,5.0,2.0,20.0,4.0,banner,11038,https://github.com/youth5201314/banner,4.0
39,2.0,1.0,14.0,2.0,JustAuth,11016,https://github.com/justauth/JustAuth,4.0
20,4.0,1.0,11.0,4.0,mybatis-plus,10720,https://github.com/baomidou/mybatis-plus,2.0
34,3.0,1.0,13.0,4.0,vlayout,10714,https://github.com/alibaba/vlayout,3.0
43,5.0,1.0,21.0,8.0,druid,10695,https://github.com/apache/druid,4.0
4,4.0,1.0,21.0,8.0,zuul,10689,https://github.com/Netflix/zuul,4.0
3,4.0,1.0,25.0,10.0,android-async-http,10611,https://github.com/android-async-http/android-async-http,6.0
12,3.0,1.0,13.0,5.0,uCrop,10569,https://github.com/Yalantis/uCrop,4.0
40,0.0,1.0,11.0,5.0,PermissionsDispatcher,10515,https://github.com/permissions-dispatcher/PermissionsDispatcher,3.0
113,4.0,1.0,26.0,3.0,jib,10421,https://github.com/GoogleContainerTools/jib,5.0
78,6.0,2.0,30.0,5.0,JiaoZiVideoPlayer,10344,https://github.com/lipangit/JiaoZiVideoPlayer,7.0
138,4.0,1.0,18.0,8.0,eureka,10307,https://github.com/Netflix/eureka,4.0
14,5.0,1.0,14.0,5.0,okhttp-OkGo,10283,https://github.com/jeasonlzy/okhttp-OkGo,3.0
4,3.0,1.0,16.0,5.0,FlycoTabLayout,10248,https://github.com/H07000223/FlycoTabLayout,4.0
0,5.5,3.0,13.0,9.0,ViewPagerIndicator,10213,https://github.com/JakeWharton/ViewPagerIndicator,1.5
77,2.0,1.0,19.0,4.0,APIJSON,10207,https://github.com/Tencent/APIJSON,10.0
7,6.0,1.0,26.0,6.0,Mybatis-PageHelper,10195,https://github.com/pagehelper/Mybatis-PageHelper,2.5
3,3.0,1.0,12.0,11.0,lombok,10118,https://github.com/rzwitserloot/lombok,2.0
65,2.0,1.0,18.0,5.0,FileDownloader,10109,https://github.com/lingochamp/FileDownloader,5.0
11,2.0,1.0,10.0,5.0,RxPermissions,10091,https://github.com/tbruyelle/RxPermissions,2.0
91,3.0,1.0,19.5,4.0,PictureSelector,10075,https://github.com/LuckSiege/PictureSelector,5.0
14,3.0,1.0,6.0,6.0,guice,10059,https://github.com/google/guice,1.0
25,5.0,1.0,19.0,4.0,MVPArms,9998,https://github.com/JessYanCoding/MVPArms,5.0
0,4.0,1.0,8.0,2.0,SpringBoot-Labs,9929,https://github.com/YunaiV/SpringBoot-Labs,1.0
2,5.0,1.0,11.0,6.0,piggymetrics,9874,https://github.com/sqshq/piggymetrics,2.0
117,2.0,1.0,15.0,3.0,Mindustry,9834,https://github.com/Anuken/Mindustry,2.0
18,3.0,1.0,17.0,6.0,jd-gui,9801,https://github.com/java-decompiler/jd-gui,3.0
0,4.0,1.0,21.0,4.0,Auto.js,9778,https://github.com/hyb1996/Auto.js,5.0
42,2.0,1.0,5.0,10.0,jedis,9751,https://github.com/redis/jedis,1.0
0,2.0,1.0,8.0,4.0,spring-analysis,9712,https://github.com/seaswalker/spring-analysis,2.0
54,6.0,1.0,17.0,6.0,spring-boot-admin,9712,https://github.com/codecentric/spring-boot-admin,3.0
8,2.0,1.0,10.0,6.0,android-Ultra-Pull-To-Refresh,9693,https://github.com/liaohuqiu/android-Ultra-Pull-To-Refresh,1.0
20,4.0,1.0,16.0,7.0,webmagic,9690,https://github.com/code4craft/webmagic,3.0
30,3.0,1.0,11.0,5.0,Fragmentation,9661,https://github.com/YoKeyword/Fragmentation,2.0
0,3.0,1.0,13.0,2.0,flink-learning,9645,https://github.com/zhisheng17/flink-learning,1.0
0,3.0,2.0,13.0,6.0,Android-ObservableScrollView,9604,https://github.com/ksoichiro/Android-ObservableScrollView,3.0
22,2.0,2.0,8.0,11.0,antlr4,9589,https://github.com/antlr/antlr4,2.0
51,3.0,1.0,17.0,6.0,caffeine,9584,https://github.com/ben-manes/caffeine,4.0
0,,,,2.0,fullstack-tutorial,9512,https://github.com/frank-lam/fullstack-tutorial,
0,6.0,1.0,36.0,12.0,platform_frameworks_base,9507,https://github.com/aosp-mirror/platform_frameworks_base,6.0
0,2.0,1.0,35.0,6.0,interview,9505,https://github.com/mission-peace/interview,8.0
1,5.0,1.0,21.0,9.0,PocketHub,9479,https://github.com/pockethub/PocketHub,4.0
1,2.0,1.0,6.0,5.0,AVLoadingIndicatorView,9470,https://github.com/81813780/AVLoadingIndicatorView,1.0
0,5.0,2.0,19.0,3.0,ImmersionBar,9438,https://github.com/gyf-dev/ImmersionBar,3.0
0,2.0,1.0,47.0,4.0,Algorithms,9387,https://github.com/williamfiset/Algorithms,11.0
0,2.0,1.0,11.0,5.0,SmarterStreaming,9375,https://github.com/daniulive/SmarterStreaming,3.0
0,3.0,1.0,27.0,12.0,zookeeper,9266,https://github.com/apache/zookeeper,5.0
0,5.0,2.0,27.0,6.0,glide-transformations,9246,https://github.com/wasabeef/glide-transformations,6.0
0,5.0,1.0,21.0,2.0,BigData-Notes,9241,https://github.com/heibaiying/BigData-Notes,4.0
8,2.0,1.0,8.0,7.0,AndroidSlidingUpPanel,9232,https://github.com/umano/AndroidSlidingUpPanel,2.0
3,0.0,1.0,2.0,3.0,mit-deep-learning-book-pdf,9207,https://github.com/janishar/mit-deep-learning-book-pdf,0.0
42,3.0,1.0,8.0,7.0,auto,9158,https://github.com/google/auto,2.0
3,3.0,1.0,13.5,6.0,MaterialDesignLibrary,9134,https://github.com/navasmdc/MaterialDesignLibrary,2.0
124,2.0,1.0,13.5,5.0,react-native-camera,9024,https://github.com/react-native-camera/react-native-camera,3.0
0,3.0,1.0,20.0,9.0,spark,9023,https://github.com/perwendel/spark,4.0
12,8.0,1.0,28.0,5.0,easypermissions,8996,https://github.com/googlesamples/easypermissions,6.0
0,3.0,1.0,18.0,9.0,storm,8954,https://github.com/nathanmarz/storm,4.0
5,3.0,1.0,20.0,7.0,DanmakuFlameMaster,8910,https://github.com/bilibili/DanmakuFlameMaster,5.0
0,0.0,1.0,4.0,10.0,clojure,8839,https://github.com/clojure/clojure,1.0
0,4.5,2.0,17.5,9.0,Android-PullToRefresh,8810,https://github.com/chrisbanes/Android-PullToRefresh,3.0
7,3.0,1.0,33.0,6.0,Mycat-Server,8797,https://github.com/MyCATApache/Mycat-Server,6.0
0,2.0,1.0,17.0,8.0,javapoet,8784,https://github.com/square/javapoet,3.0
0,4.0,1.0,11.0,3.0,paascloud-master,8774,https://github.com/paascloud/paascloud-master,2.0
72,4.0,1.0,19.0,8.0,neo4j,8753,https://github.com/neo4j/neo4j,4.0
55,4.0,1.0,20.0,8.0,android-gif-drawable,8715,https://github.com/koral--/android-gif-drawable,5.0
2,3.0,1.0,26.0,11.0,jsoup,8663,https://github.com/jhy/jsoup,6.0
0,3.0,1.0,19.0,2.0,jdk,8659,https://github.com/openjdk/jdk,7.0
4,5.0,1.0,16.0,7.0,Calligraphy,8606,https://github.com/chrisjenx/Calligraphy,3.0
4,4.0,1.0,12.0,3.0,spring-boot-api-project-seed,8597,https://github.com/lihengming/spring-boot-api-project-seed,3.0
0,3.0,1.0,11.0,5.0,StatusBarUtil,8583,https://github.com/laobie/StatusBarUtil,2.0
12,4.0,1.0,21.0,4.0,MagicIndicator,8542,https://github.com/hackware1993/MagicIndicator,4.0
88,3.0,1.0,12.0,6.0,grpc-java,8521,https://github.com/grpc/grpc-java,2.0
183,8.0,1.0,13.0,9.0,cas,8516,https://github.com/apereo/cas,2.0
5,4.0,1.0,23.0,7.0,keycloak,8497,https://github.com/keycloak/keycloak,5.0
4,4.0,1.0,20.0,6.0,dex2jar,8496,https://github.com/pxb1988/dex2jar,4.0
0,3.0,1.0,25.0,3.0,DataX,8483,https://github.com/alibaba/DataX,4.0
4,2.0,1.0,6.0,5.0,BottomBar,8445,https://github.com/roughike/BottomBar,1.0
0,2.0,1.0,28.0,5.0,CtCI-6th-Edition,8381,https://github.com/careercup/CtCI-6th-Edition,7.0
0,2.0,1.0,58.0,5.0,Android_Data,8378,https://github.com/Freelander/Android_Data,21.0
0,1.5,1.0,6.5,6.0,JsBridge,8349,https://github.com/lzyzsd/JsBridge,2.0
4,3.0,1.0,17.0,3.0,VirtualAPK,8334,https://github.com/didi/VirtualAPK,3.0
203,3.0,1.0,24.0,5.0,zaproxy,8333,https://github.com/zaproxy/zaproxy,5.0
42,4.0,1.0,11.0,4.0,thingsboard,8332,https://github.com/thingsboard/thingsboard,3.0
0,3.0,1.0,22.0,1.0,mall-learning,8322,https://github.com/macrozheng/mall-learning,7.0
5,2.0,1.0,17.0,2.0,matrix,8307,https://github.com/Tencent/matrix,4.0
11,3.0,1.0,16.0,5.0,MaterialViewPager,8222,https://github.com/florent37/MaterialViewPager,3.0
0,1.0,1.0,28.5,5.0,AndroidNote,8161,https://github.com/GcsSloop/AndroidNote,6.5
13,3.0,1.0,8.0,12.0,junit4,8097,https://github.com/junit-team/junit4,2.0
39,5.0,1.0,22.0,2.0,openapi-generator,8089,https://github.com/OpenAPITools/openapi-generator,6.0
0,2.0,1.0,24.0,3.0,awesome-java-leetcode,8016,https://github.com/Blankj/awesome-java-leetcode,7.0
26,5.0,1.0,22.0,8.0,OpenRefine,7983,https://github.com/OpenRefine/OpenRefine,5.0
0,1.0,1.0,11.0,5.0,Java,7962,https://github.com/DuGuQiuBai/Java,2.0
0,6.0,1.0,19.0,6.0,testing-samples,7937,https://github.com/android/testing-samples,3.0
11,3.0,1.0,12.0,3.0,AgentWeb,7933,https://github.com/Justson/AgentWeb,3.0
104,5.0,1.0,14.0,10.0,dropwizard,7911,https://github.com/dropwizard/dropwizard,3.0
7,4.0,1.0,22.0,4.0,atlas,7909,https://github.com/alibaba/atlas,5.0
0,2.0,1.0,11.5,5.0,HomeMirror,7894,https://github.com/HannahMitt/HomeMirror,2.0
2,4.0,1.0,26.0,7.0,CoreNLP,7885,https://github.com/stanfordnlp/CoreNLP,5.0
12,2.0,1.0,19.0,11.0,Java-WebSocket,7859,https://github.com/TooTallNate/Java-WebSocket,4.0
0,2.0,2.0,16.0,8.0,android-gpuimage,7805,https://github.com/cats-oss/android-gpuimage,4.0
56,5.0,1.0,17.0,7.0,buck,7802,https://github.com/facebook/buck,4.0
0,5.0,2.0,11.0,5.0,Android-SpinKit,7798,https://github.com/ybq/Android-SpinKit,3.0
4,4.0,1.0,26.0,8.0,SimianArmy,7748,https://github.com/Netflix/SimianArmy,6.0
12,4.0,1.0,11.0,4.0,Android-Debug-Database,7741,https://github.com/amitshekhariitbhu/Android-Debug-Database,4.0
17,3.0,2.0,12.0,5.0,material-theme-jetbrains,7718,https://github.com/ChrisRM/material-theme-jetbrains,3.0
0,2.0,2.0,8.0,4.0,VirtualApp,7654,https://github.com/asLody/VirtualApp,2.0
22,6.0,1.0,25.5,5.0,RxLifecycle,7611,https://github.com/trello/RxLifecycle,4.0
25,5.0,1.0,19.0,8.0,Activiti,7596,https://github.com/Activiti/Activiti,4.0
0,7.0,1.0,59.0,7.0,hugo,7588,https://github.com/JakeWharton/hugo,8.0
0,3.0,1.0,12.0,4.0,quickstart-android,7576,https://github.com/firebase/quickstart-android,2.0
0,3.0,1.0,17.0,8.0,LitePal,7565,https://github.com/guolindev/LitePal,3.0
7,3.0,1.0,15.0,2.0,cim,7557,https://github.com/crossoverJie/cim,3.0
20,4.0,1.0,11.0,5.0,hsweb-framework,7525,https://github.com/hs-web/hsweb-framework,2.0
46,4.0,1.0,15.0,4.0,pulsar,7522,https://github.com/apache/pulsar,3.0
0,4.0,1.0,28.5,4.0,CalendarView,7482,https://github.com/huanghaibin-dev/CalendarView,7.0
0,3.0,1.0,13.5,6.0,RxJava-Android-Samples,7454,https://github.com/kaushikgopal/RxJava-Android-Samples,3.0
79,3.0,1.0,38.0,5.0,termux-app,7451,https://github.com/termux/termux-app,7.0
4,2.0,1.0,40.0,5.0,AndResGuard,7367,https://github.com/shwenzhang/AndResGuard,8.0
0,3.0,1.0,8.0,6.0,jjwt,7323,https://github.com/jwtk/jjwt,2.0
108,3.0,1.0,11.0,2.0,quarkus,7312,https://github.com/quarkusio/quarkus,2.0
16,4.0,1.0,13.0,5.0,agera,7302,https://github.com/google/agera,3.0
55,4.0,1.0,20.0,11.0,metrics,7301,https://github.com/dropwizard/metrics,4.0
0,1.0,1.0,22.0,3.0,UltimateAndroidReference,7269,https://github.com/aritraroy/UltimateAndroidReference,6.0
0,3.0,1.0,5.0,8.0,dagger,7267,https://github.com/square/dagger,1.0
9,3.0,1.0,13.0,6.0,UltimateRecyclerView,7211,https://github.com/cymcsg/UltimateRecyclerView,3.0
5,3.0,1.0,23.0,7.0,Android-Bootstrap,7209,https://github.com/Bearded-Hen/Android-Bootstrap,4.0
63,4.0,2.0,9.0,4.0,epoxy,7204,https://github.com/airbnb/epoxy,2.0
32,4.0,1.0,18.0,10.0,ActionBarSherlock,7184,https://github.com/JakeWharton/ActionBarSherlock,3.0
0,3.0,1.0,11.0,6.0,moshi,7163,https://github.com/square/moshi,2.0
2,1.5,1.0,23.0,6.0,sweet-alert-dialog,7147,https://github.com/pedant/sweet-alert-dialog,5.5
14,4.0,1.0,41.0,6.0,hellocharts-android,7146,https://github.com/lecho/hellocharts-android,4.0
